path,label,subject,mode,take,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,f0n_mean,f0n_std,f0n_max,f0n_min,f0n_median,interval_mean,interval_std,interval_max,interval_min,interval_median,interval_iqr,interval_abs_mean,interval_abs_std,interval_pos_ratio,interval_neg_ratio,contour_up_ratio,contour_down_ratio,contour_flat_ratio,voiced_ratio,voiced_prob_mean,ioi_mean,ioi_std,ioi_max,ioi_min,tempo,onsets_per_sec
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S50_hum_4_Happy.wav,Happy,S50,hum,4,-416.98797607,87.40097809,27.66097069,21.70157242,23.00662041,21.79797173,8.36792469,-3.98353076,-14.95638657,12.02573109,14.84733677,-11.86382961,-17.56103325,88.61901855,28.24298477,18.34224701,11.20824146,10.20442772,9.92199802,9.71133995,11.07713890,14.38881874,8.58241367,12.07472897,11.90113926,10.67137909,-0.08999804,0.10312819,0.06367011,0.04185392,0.00757860,-0.01191999,0.00407963,-0.00932464,0.00255523,-0.01711161,-0.03111869,0.00159398,0.00055093,20.59158325,5.52685928,2.91907239,1.92256153,1.76045513,1.82332754,1.93050504,2.27250576,2.70014906,1.49287534,2.67321920,2.46711349,2.35091662,0.00000000,1.00000000,1.78933990,-1.16219664,0.64422274,-0.02490372,0.38850108,4.19999981,-3.29999995,0.00000000,0.10000000,0.14326058,0.36198023,0.12195122,0.26572528,0.12195122,0.26572528,0.61232346,0.58205128,0.07132733,0.30386114,0.14744243,0.83591837,0.00000000,151.99908447,3.25967669
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S50_hum_4_NewYork.wav,NewYork,S50,hum,4,-409.36920166,94.82115173,25.75026512,10.74507523,13.57415485,23.58741760,15.12101269,5.34581709,-11.89053059,7.33564520,14.72703934,-2.47649693,-6.11234379,96.96345520,31.80723000,14.35273838,11.71541405,9.19981384,15.15125656,13.58425045,10.81778049,17.80060768,7.74392128,10.84104347,10.20138264,8.80957222,0.24249327,0.17010750,0.02922413,0.01395763,0.01360065,-0.00656362,0.01531830,0.01257673,0.00030865,0.01121851,0.00938170,0.00933036,0.01272777,14.31133175,5.40527153,2.66714668,2.04265928,1.44873905,2.29446650,2.12207150,1.68847644,2.62420130,1.21481466,1.74647343,1.42032659,1.48669064,-0.00000000,1.00000000,1.12431312,-1.33037078,0.65196848,-0.01578947,0.25252190,3.40000010,-2.59999990,0.00000000,0.07500000,0.09473684,0.23460937,0.13573407,0.25069252,0.13573407,0.25069252,0.61357343,0.64868605,0.12932073,0.47818595,0.35381201,1.55573702,0.06965987,43.79634476,1.96840918
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S50_hum_4_RememberMe.wav,RememberMe,S50,hum,4,-385.60317993,93.78176880,26.27847481,7.34557104,13.96307564,22.34298897,11.63947296,2.44827509,-10.72321606,9.53322315,16.34982491,-1.72333169,-13.02790070,64.06624603,27.27442169,12.50293446,7.87886715,8.15074921,12.77048874,9.11562061,9.34535885,10.52462387,6.92729712,14.28707790,6.87391472,10.65690327,0.03517838,0.00278580,-0.01379236,-0.00827955,0.00364705,0.02227813,0.04703680,0.00171134,-0.00341261,-0.00420416,0.00905854,0.01217944,0.00083038,10.67352009,4.74818659,1.99953508,1.38055015,1.46691406,1.93805385,1.82021868,1.60782623,1.90955424,1.13972235,2.55049992,1.16635156,2.04675388,0.00000000,1.00000000,2.26771212,-1.10652888,0.56121337,-0.00873309,0.34713376,4.19999981,-4.40000010,0.00000000,0.00000000,0.11057810,0.32916650,0.13038130,0.20418204,0.13038130,0.20418204,0.66543663,0.56019658,0.05774343,0.35898051,0.27007952,1.43963718,0.09287982,234.90766907,2.70158267
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_1_Happy.wav,Happy,S51,whistle,1,-429.58706665,113.42533112,22.15711212,7.40593481,14.88715458,12.26940441,4.09987307,-5.61749077,-6.44938469,0.72421539,3.88044214,-0.24990124,-4.29302025,90.07530975,66.85444641,21.95628166,14.63913441,7.28337717,6.57919216,8.77749538,12.21948719,10.63422012,9.45559978,8.94025040,8.77482224,10.87199593,0.01409424,0.01891878,0.01626413,0.01288224,0.00968055,0.00714194,0.00529392,0.00398322,0.00314022,0.00279441,0.00288713,0.00313233,0.00311461,11.45032978,6.80033207,4.53918362,2.26182175,1.21380448,1.13996446,1.19780219,1.50175798,1.42773569,1.39224565,1.37273502,1.35951996,1.45485973,0.00000000,1.00000000,1.79697788,-0.97286505,-0.87737650,-0.00039396,0.17922238,4.90000010,-1.20000005,0.00000000,0.00000000,0.05620486,0.17018175,0.14379515,0.17202888,0.14379515,0.17202888,0.68417597,0.61876643,0.23989071,0.26394057,0.22257714,1.62539685,0.00000000,151.99908447,3.11019754
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_1_NewYork.wav,NewYork,S51,whistle,1,-370.13290405,112.54714966,21.42971039,-2.14038396,6.06466627,7.92553902,4.79147053,-0.35440886,-1.81642902,1.28017092,1.71475983,-2.41175032,-5.66976166,74.17341614,58.57099152,24.58331108,16.91380310,13.37235546,10.04824352,9.64118290,12.25457764,14.24151230,12.67004108,11.44166851,13.10330486,11.69326973,0.01172655,0.01636883,0.01573634,0.01472419,0.01339353,0.01182455,0.01010818,0.00833585,0.00658978,0.00493672,0.00342562,0.00208818,0.00094045,10.38522530,6.67536497,4.14720392,2.76756811,1.49036705,1.30191684,1.27018523,1.48255539,1.46711719,1.59202671,1.64277935,1.54276657,1.65787077,0.00000000,1.00000000,1.86563110,-1.21492624,0.16525532,0.01036446,0.23130728,4.00000000,-2.90000010,0.00000000,0.00000000,0.09054670,0.21310039,0.23462415,0.21640091,0.23462415,0.21640091,0.54897493,0.68600684,0.50282991,0.31652465,0.20292306,0.95201814,0.00000000,123.04687500,2.84443998
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_1_RememberMe.wav,RememberMe,S51,whistle,1,-341.67269897,106.84768677,12.90794086,-0.71342689,11.34684563,9.68491745,2.92689061,-3.23537040,-2.83491087,-0.23093405,-1.25754070,-2.12214947,-1.72428536,71.38104248,52.23498535,21.79033089,16.12402534,11.83762836,10.84090710,12.65098572,13.10950470,12.44047451,13.65536880,14.09427929,11.37427044,13.11190796,0.00595989,0.00824032,0.00771293,0.00694762,0.00608285,0.00525782,0.00457704,0.00408610,0.00376477,0.00353921,0.00330857,0.00297804,0.00248832,9.01478577,5.80268383,4.05034733,2.70256495,1.58695185,1.44914377,1.33953607,1.39924002,1.49308181,1.60487759,1.66561115,1.66205597,1.54340255,-0.00000000,1.00000000,1.53028786,-1.36342204,0.27002573,0.01539002,0.20419522,2.90000010,-3.90000010,0.00000000,0.00000000,0.07259312,0.19147526,0.22276880,0.14546733,0.22276880,0.14546733,0.63176388,0.68539327,0.54117656,0.25247094,0.23326567,1.53251696,0.00000000,161.49902344,3.84318209
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_2_Feeling.wav,Feeling,S51,whistle,2,-360.11138916,94.10179901,13.97214603,-3.13726068,10.61057472,16.92840195,11.88041973,1.55395555,-5.45300293,-5.02252340,-0.58974129,2.91819954,2.32114124,67.92505646,50.20624161,21.60470581,17.48158646,11.84241486,13.73347378,14.20446682,13.74251080,13.00063419,13.99089146,12.24723434,14.92489529,12.13696671,0.00345563,0.00484162,0.00470700,0.00448777,0.00419109,0.00382615,0.00340342,0.00293416,0.00243009,0.00190323,0.00136591,0.00083096,0.00031155,10.85270500,7.44149828,4.25899601,3.49938846,1.65228224,1.78642499,1.70713329,1.79514086,1.96302032,1.90272141,1.71237004,1.92371356,1.66355991,-0.00000000,1.00000000,1.66335690,-1.44556236,0.41372076,-0.01288566,0.18210229,2.70000005,-2.00000000,0.00000000,0.00000000,0.07326074,0.16721289,0.15910466,0.23593466,0.15910466,0.23593466,0.60496068,0.71463120,0.55636817,0.25524622,0.21122971,1.92725623,0.00000000,234.90766907,3.51689601
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_2_Married.wav,Married,S51,whistle,2,-395.13967896,98.16634369,6.26855898,-6.29434919,18.07872200,24.94765091,14.35046768,-0.01646189,-7.81065083,-5.45769167,1.27473497,4.49712515,1.67127693,55.34709549,38.90736008,19.49842453,17.74747467,13.55543041,11.83755684,14.40555954,16.59867668,14.74699402,14.48930264,16.02425003,14.97976589,12.11133862,0.00923552,0.01272518,0.01179520,0.01047060,0.00899368,0.00756896,0.00631852,0.00527977,0.00442539,0.00368321,0.00295167,0.00212339,0.00112629,9.28808022,6.12966967,3.77307487,2.86198306,1.83703983,1.85623431,2.13522339,2.12329841,2.15084243,2.13363075,2.21077824,2.22855401,1.78471601,-0.00000000,1.00000000,1.64201939,-1.68137217,0.40017506,0.00403042,0.39532307,4.40000010,-3.50000000,0.00000000,0.00000000,0.12980989,0.37342465,0.20988593,0.22737643,0.20988593,0.22737643,0.56273764,0.75987840,0.64401728,0.37061459,0.31066051,1.62539685,0.00000000,161.49902344,2.55445623
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_2_Necessities.wav,Necessities,S51,whistle,2,-429.32446289,91.02001190,14.66733551,-1.92617238,12.50157738,18.90723801,15.11900711,5.65468931,-3.09344792,-5.34704351,-2.34520864,1.38832974,2.07340693,57.75563812,40.70292282,22.15988731,19.95045090,13.78777695,12.54842663,13.80657101,14.91339684,14.50953960,16.72990990,14.38790989,13.58569527,14.44872952,0.01199446,0.01676093,0.01600385,0.01448262,0.01234409,0.01012001,0.00831228,0.00701482,0.00596390,0.00487392,0.00365743,0.00239287,0.00122099,11.42498970,7.50264263,4.47950268,3.81296968,1.88680673,1.90888333,1.90301442,2.02796221,2.18745399,2.33734894,2.18024874,2.23783565,2.03107071,0.00000000,1.00000000,1.81689799,-1.37234378,0.45939460,0.01587549,0.28190035,3.79999995,-2.90000010,0.00000000,0.00000000,0.10443579,0.26232234,0.23579766,0.20778210,0.23579766,0.20778210,0.55642021,0.69362366,0.57809883,0.30772552,0.21331966,1.67183673,0.00000000,215.33203125,3.21578002
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S51_whistle_2_TryEverything.wav,TryEverything,S51,whistle,2,-278.20419312,111.93078613,6.18927002,-2.13143611,3.51771259,7.30533457,2.40933657,-5.34696388,-7.01148319,-1.57053351,0.90989357,-0.83806491,-3.23173594,108.31042480,62.61266708,27.75040054,16.90085602,11.04789829,8.24299908,9.44649410,11.99640083,11.09948730,12.24874783,11.53214550,10.13746166,11.92060757,0.00203511,0.00291720,0.00290266,0.00277741,0.00272171,0.00272375,0.00263132,0.00254669,0.00256786,0.00252946,0.00239984,0.00234201,0.00229390,17.54511833,8.49521828,5.99746895,2.99023962,1.74039245,1.44150054,1.45595706,1.58160949,1.64722502,1.66941547,1.58658004,1.58703363,1.67795730,-0.00000000,1.00000000,1.75525796,-1.28448510,0.33509076,0.00626198,0.30530834,4.69999981,-3.59999990,0.00000000,0.00000000,0.10044728,0.28837952,0.18530351,0.21469648,0.18530351,0.21469648,0.60000002,0.66219670,0.44922170,0.23170550,0.14242686,0.60371882,0.00000000,215.33203125,3.90599465
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_1_Feeling.wav,Feeling,S52,hum,1,-239.78897095,116.28426361,-3.46477556,-7.27618361,-14.46808243,-10.67013741,4.75456572,-16.77730751,-19.32688904,20.96256447,-10.19024849,-7.76676369,-19.77148438,83.47994995,28.99302673,25.62673187,20.26587486,21.40286446,14.43086529,10.11543655,9.72378254,10.91403484,11.03036976,8.77358913,8.30584240,8.83940887,-0.01191964,-0.00858969,0.02720911,0.03601751,0.01529310,0.02016099,0.02723238,0.00478111,0.00175972,-0.02597762,0.00515305,0.00924718,-0.00496390,14.76314259,4.80100965,4.81201649,3.41769314,3.89622235,1.67186797,1.68869364,1.70055509,1.86001718,1.94035721,1.37937343,1.03388941,1.20486903,-0.00000000,1.00000000,1.72654355,-2.71778989,0.18069783,0.01096606,0.50644398,4.90000010,-3.40000010,0.00000000,0.20000000,0.25378591,0.43840444,0.36292428,0.36945170,0.36292428,0.36945170,0.26762402,0.91655803,0.53668118,0.29371205,0.19361322,1.09133792,0.09287982,56.17357254,3.25877571
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_2_Necessities.wav,Necessities,S52,hum,2,-294.21295166,99.77928162,22.89612389,28.96243668,16.52121353,2.86005521,3.34502816,-13.99389458,-21.29976845,12.22190952,-7.33208132,-6.58499241,-6.53155565,128.53636169,42.53762817,18.42323303,15.63662624,11.34858990,9.32874870,9.73165894,12.60924053,18.04487038,9.84032917,7.41717911,7.58587742,7.69052696,0.20294859,0.07169833,0.00562821,0.03457521,0.03059580,0.01602314,0.02730283,0.01678084,0.01096291,0.01550481,0.00544985,0.00984151,0.00483137,28.49539185,9.09421062,3.21985316,2.75417280,1.92121422,1.67310584,1.54046977,2.45720291,3.53989339,2.05079198,1.36654830,1.53391361,1.40705132,0.00000000,1.00000000,1.63495731,-2.00585413,0.19682603,0.01870229,0.81700677,4.69999981,-4.90000010,0.00000000,0.30000001,0.38944021,0.71846098,0.37404579,0.30788803,0.37404579,0.30788803,0.31806615,0.83862770,0.30983609,0.33808255,0.21529093,1.55573702,0.13931973,215.33203125,2.79251170
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_3_Happy.wav,Happy,S52,hum,3,-257.75552368,127.64855957,-15.10371494,-3.20755291,-11.34870625,0.75406170,5.46793032,-19.56875610,-20.02687836,20.19559288,-14.14225578,-13.31630039,-7.07258844,88.07395935,25.54718208,35.54401398,20.92196274,17.45973778,9.55339146,13.67300415,10.86697960,9.25964260,7.90296650,8.89229393,14.22921467,7.94775534,-0.24900860,-0.09122737,-0.02730287,-0.01641303,-0.01804222,0.01956993,0.01238418,-0.02075782,0.02742810,0.00510708,-0.00069920,0.03456413,0.00692457,18.67353439,4.55694580,7.72286797,4.48016453,3.74109721,1.67981303,2.90573120,1.81214261,1.58556676,1.45494342,1.45517910,2.92727304,1.51467991,-0.00000000,1.00000000,2.22323632,-4.06406498,0.30535233,0.00945813,0.51446962,3.59999990,-4.90000010,0.00000000,0.20000000,0.27034482,0.43781519,0.39310345,0.37142858,0.39310345,0.37142858,0.23546799,0.96161419,0.51713639,0.24453515,0.12254591,0.48761904,0.04643991,161.49902344,4.11367941
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_3_Married.wav,Married,S52,hum,3,-270.01843262,101.28489685,22.35003853,23.44765663,1.14260995,1.82369578,-1.90417790,-24.27369118,-6.76569700,15.18414688,-8.21909904,-5.78529024,-8.23424435,122.90524292,30.29475021,21.09599876,13.87642002,11.88408184,11.28503132,10.03747749,15.57428265,12.47711277,11.44315624,6.72809172,6.80447197,6.86922979,0.22290908,0.02187204,0.01308033,0.03058038,0.02014904,0.02000283,0.00983322,0.00067003,0.00086732,0.00240370,0.00025590,0.00367546,0.00131085,23.87443924,5.51883888,3.45241046,2.11671329,1.80873001,2.01279998,1.61742735,2.72676969,1.78253925,1.78520417,1.15017128,1.17649448,1.12352836,0.00000000,1.00000000,1.98865247,-2.34402275,0.24712527,0.00897436,0.72380507,4.30000019,-4.69999981,0.00000000,0.20000000,0.29301995,0.66190153,0.28205130,0.32193732,0.28205130,0.32193732,0.39601138,0.87339973,0.46769840,0.33591536,0.25528342,1.18421769,0.13931973,184.57031250,2.82201529
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_4_NewYork.wav,NewYork,S52,hum,4,-239.05076599,104.19647217,-24.60701370,-14.82865143,-32.78533173,5.47512722,15.12063789,3.08081317,-18.24323845,10.94568825,0.24389412,-6.32451248,-0.31691834,133.00367737,41.30516052,32.73329544,16.86445618,25.80650330,12.54352188,10.46340942,11.06865597,14.18903446,8.89569473,8.95314980,11.46134663,8.33539391,0.01844829,-0.08220699,-0.01665908,0.04134370,0.00656634,0.01373560,0.02170586,0.01923476,0.00883687,0.00827433,0.00468830,0.02179511,0.02157122,20.31177711,6.67564535,4.93966293,2.35713315,3.61318684,2.44973564,1.41863680,1.70695376,2.02944493,1.32242513,1.31829619,1.93726814,1.15420008,0.00000000,1.00000000,1.78601658,-1.29582298,0.17127424,-0.04322148,0.42802539,3.50000000,-3.09999990,0.00000000,0.10000000,0.17154363,0.39452073,0.21879195,0.26711410,0.21879195,0.26711410,0.51409394,0.66085792,0.17286000,0.34261280,0.32148957,1.88081634,0.06965987,123.04687500,2.89036274
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S52_hum_4_RememberMe.wav,RememberMe,S52,hum,4,-368.57067871,100.55647278,26.78265953,4.33845282,-22.95273018,22.45082664,7.17876196,-12.77866554,-22.55686378,24.30536652,-14.04199028,2.75823808,-0.88744092,72.46183014,32.95035934,23.98317909,14.08070278,21.84079933,10.99429512,9.51773167,10.23106003,13.09200001,9.64553547,10.57466602,8.97720623,6.25617790,0.08857838,0.07318155,0.04820957,0.03850350,0.02601362,0.01874634,0.01686677,0.00749573,0.00181824,0.00945968,-0.00375965,0.00519079,-0.00213426,8.14528275,3.95077515,2.60333419,1.42038167,1.90365314,1.39975357,1.22570527,1.18923712,1.51014888,1.33455479,1.29805899,1.04999042,1.02474868,0.00000000,1.00000000,1.98696601,-2.13355470,0.21943225,-0.01435185,0.45587984,4.00000000,-4.09999990,0.00000000,0.20000000,0.17731482,0.42022836,0.28125000,0.27314815,0.28125000,0.27314815,0.44560185,0.88901734,0.63012636,0.45226139,0.43246868,1.97369611,0.00000000,39.15127945,2.24174476
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S53_hum_3_TryEverything.wav,TryEverything,S53,hum,3,-204.06932068,109.86671448,-9.20541763,11.00450993,7.90918636,-18.83693314,-9.82689190,-21.76770210,-27.49593544,-18.28569984,-13.43249321,-9.80477905,-16.91859818,59.67043304,22.55731010,14.33664894,10.46612930,13.14325905,7.54764271,9.66017818,12.49727058,11.82368660,8.90215111,7.15113926,7.22182083,9.74708557,0.08623052,-0.01837335,0.01066903,-0.02031630,0.02847672,-0.01093495,-0.00037946,0.00564497,-0.01909140,0.00387488,-0.00441025,0.01221049,-0.00328086,10.15799809,4.05851460,2.22790599,1.78951252,2.22435164,1.21499288,1.28827107,1.72927892,1.85658932,1.34896386,1.15196443,1.18799984,1.21581745,0.00000000,1.00000000,1.35082972,-3.43524098,0.29820636,0.01438596,0.47151995,4.09999990,-4.50000000,0.00000000,0.20000000,0.22865497,0.41261959,0.32865497,0.35204679,0.32865497,0.35204679,0.31929824,0.94742990,0.45041934,0.34069279,0.21903063,1.32353747,0.09287982,234.90766907,2.97183394
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S54_hum_1_Feeling.wav,Feeling,S54,hum,1,-398.47256470,93.14949036,0.03348627,34.13914108,-13.55396938,-13.34453678,9.42928696,-18.29848480,-27.43634033,3.02031708,-3.96773672,-6.87592840,-6.01514435,133.39875793,67.54986572,30.05682755,27.11071205,20.70619392,16.74043274,16.67857742,17.66851234,20.68454552,10.19720078,9.58208656,8.55833912,9.79260063,-0.00000000,-0.00000000,-0.00000002,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000001,19.34667587,9.92716789,5.34861374,3.68244386,3.20194793,2.96496749,2.83399105,2.78123569,3.01404405,1.81128073,1.58443439,1.40319133,1.54846013,0.00000000,1.00000000,1.53540444,-1.52943790,0.39017162,0.00037129,0.46093681,4.59999990,-3.59999990,0.00000000,0.20000000,0.20358911,0.41353881,0.27351484,0.30693069,0.27351484,0.30693069,0.41955444,0.71569842,0.26962560,0.42418894,0.35693374,1.69505668,0.16253968,215.33203125,2.23817825
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S54_hum_1_Married.wav,Married,S54,hum,1,-454.07653809,91.06420135,55.68501282,28.67582130,6.88450289,-8.26788139,-11.25695705,-12.69057846,-17.36985397,-16.23645592,-10.93475437,-9.77237225,-10.05593204,47.92905426,51.93698883,32.49766541,23.69076920,16.73339272,14.78155518,11.15064621,10.20650768,10.64823341,10.25219440,9.10923958,7.28992367,7.61223602,0.01625345,0.01933236,0.01570356,0.01424750,0.00759473,0.00149171,0.00068001,-0.00280903,-0.00679638,-0.00526378,-0.00539969,-0.00789448,-0.00563542,6.78580093,6.84161043,4.10284090,3.00483561,2.01519012,2.27914166,1.50202191,1.39568067,1.54830623,1.41812515,1.35098815,1.17842019,1.20614898,0.00000000,1.00000000,2.18419242,-2.08145809,0.17819153,0.00669694,0.50660843,5.00000000,-4.30000019,0.00000000,0.20000000,0.24052213,0.44592157,0.34052214,0.29965949,0.34052214,0.29965949,0.35981840,0.85374147,0.59381443,0.32013085,0.20352054,0.99845803,0.00000000,184.57031250,3.02982616
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S54_hum_1_Necessities.wav,Necessities,S54,hum,1,-438.53149414,71.96414185,11.74124718,33.37328720,2.31834650,-10.77768421,-3.05277252,-14.87181091,-20.37601662,-3.85391021,-5.96386147,-5.80359268,-5.84100771,117.36579895,65.58802795,22.11257172,29.17510605,14.03966045,13.89744854,10.45280647,15.02225399,18.07493591,7.74991655,8.02628994,8.57330704,8.65529919,0.00000008,0.00000000,0.00000002,0.00000000,0.00000001,0.00000000,0.00000001,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,19.49445724,11.54087639,3.94891882,4.44482708,2.38261557,2.79672408,2.01633382,2.47707129,3.05740952,1.27627671,1.23987710,1.32829034,1.25912952,0.00000000,1.00000000,1.73367381,-1.17501521,0.59492713,-0.03510759,0.57628840,4.40000010,-4.80000019,0.00000000,0.10000000,0.21291053,0.53666562,0.19365798,0.26613817,0.19365798,0.26613817,0.54020387,0.58823532,0.10729799,0.29949805,0.21747378,1.67183673,0.09287982,258.39843750,2.92379570
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S54_hum_2_Friend.wav,Friend,S54,hum,2,-447.31686401,82.70552063,0.89092976,27.51588631,-0.82619774,-6.85819626,3.15707207,-13.50774860,-24.93103790,3.60531759,1.01920605,-9.60139465,-11.16194916,146.65141296,75.74034882,26.16980743,28.96408463,16.96487617,13.78342724,12.11191845,18.52521324,25.43976402,10.73057938,9.28279305,11.73765278,12.38304234,0.00000004,-0.00000001,0.00000001,0.00000002,0.00000000,-0.00000000,-0.00000001,-0.00000000,0.00000001,0.00000000,0.00000000,-0.00000000,0.00000000,19.10938644,10.54377270,4.57641220,4.17253256,3.03912377,2.62161303,2.12181330,2.99509215,3.36677957,1.73432159,1.55733716,1.73768783,1.94150841,0.00000000,1.00000000,1.85742486,-0.99321562,0.34823328,-0.05005988,0.47420591,3.59999990,-3.40000010,0.00000000,0.00000000,0.19329341,0.43590698,0.15928143,0.24910180,0.15928143,0.24910180,0.59161675,0.51913875,0.13921782,0.41637599,0.44299185,2.32199550,0.11609977,135.99917603,2.31947923
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S54_hum_2_NewYork.wav,NewYork,S54,hum,2,-452.02368164,81.94538879,11.58015537,25.49919510,-13.15483952,-15.21726894,7.11321115,-5.70485020,-20.76681328,-2.07843494,-2.45941043,-4.22235441,-6.95914078,131.52696228,75.27812958,28.46916771,26.47249985,21.83731079,20.40741158,15.76795387,16.90778542,22.04018021,8.54232883,9.66478443,8.51329613,9.04014778,0.00012325,0.00017171,0.00016426,0.00015242,0.00013708,0.00011923,0.00009986,0.00007987,0.00005990,0.00004030,0.00002118,0.00000238,-0.00001638,16.59558105,9.39695644,4.22918892,3.31555748,2.97037911,2.74151230,2.48473716,2.33825254,2.81429482,1.35006702,1.55201817,1.47151279,1.22445798,-0.00000000,1.00000000,1.75175357,-1.19185472,0.44121423,0.00782609,0.38425648,3.00000000,-3.29999995,0.00000000,0.00000000,0.15093167,0.35345992,0.20745341,0.24968944,0.20745341,0.24968944,0.54285717,0.60173696,0.23621361,0.61175650,0.54176694,2.13623571,0.09287982,123.04687500,1.44441426
